티커,종목명,매도거래량,매수거래량,순매수거래량,매도거래대금,매수거래대금,순매수거래대금,날짜
318060,그래피,91571,144656,53085,1887567775,2991831655,1104263880,20251218
066970,엘앤에프,66167,119219,53052,7302157050,13076055100,5773898050,20251218
035250,강원랜드,236817,288370,51553,4353278360,5304521990,951243630,20251218
255220,SG,534005,584658,50653,1431607144,1564497182,132890038,20251218
127120,제이에스링크,45489,95936,50447,796923480,1686797885,889874405,20251218
043260,성호전자,132827,182399,49572,882534055,1188515730,305981675,20251218
156100,엘앤케이바이오,63612,112973,49361,909921550,1614479160,704557610,20251218
035720,카카오,417839,465278,47439,23728577350,26530063400,2801486050,20251218
095340,ISC,22739,70125,47386,2227596750,6858475950,4630879200,20251218
099430,바이오플러스,44098,91337,47239,233103725,479923015,246819290,20251218
058470,리노공업,124753,171141,46388,7502896900,10287738950,2784842050,20251218
033530,SJG세종,46252,92496,46244,413670080,821881115,408211035,20251218
105560,KB금융,446602,492757,46155,55240832300,60946351400,5705519100,20251218
237690,에스티팜,58659,104572,45913,7518859600,13386538300,5867678700,20251218
107640,한중엔시에스,26568,71512,44944,1286736000,3468435050,2181699050,20251218
060250,NHN KCP,29666,73650,43984,431115030,1061411445,630296415,20251218
016360,삼성증권,85070,128027,42957,6675013650,10052387750,3377374100,20251218
307950,현대오토에버,42249,84802,42553,11040559500,22049134750,11008575250,20251218
347850,디앤디파마텍,274715,316818,42103,24858103900,28709700300,3851596400,20251218
003000,부광약품,91405,133402,41997,357491273,524175112,166683839,20251218
100840,SNT에너지,24001,65364,41363,922428850,2510989225,1588560375,20251218
033500,동성화인텍,44595,85032,40437,1188471125,2263444775,1074973650,20251218
417310,코람코더원리츠,14096,53957,39861,115881385,442919660,327038275,20251218
058610,에스피지,331440,371098,39658,23549095550,26244470450,2695374900,20251218
464080,에스오에스랩,98610,137777,39167,1089868245,1526515150,436646905,20251218
0007C0,아크릴,364785,403823,39038,19164152600,20992917575,1828764975,20251218
338840,와이바이오로직스,50548,89502,38954,1289298825,2295033675,1005734850,20251218
071050,한국금융지주,64485,103402,38917,10098286350,16195011450,6096725100,20251218
016610,DB증권,13047,51935,38888,138265070,551300265,413035195,20251218
001440,대한전선,441952,479473,37521,9869041450,10692013650,822972200,20251218
326030,SK바이오팜,33599,70957,37358,4331300150,9150817750,4819517600,20251218
204620,글로벌텍스프리,190697,227929,37232,924472599,1107571614,183099015,20251218
260970,에스앤디,50575,87471,36896,4313477250,7416977850,3103500600,20251218
012330,현대모비스,58652,95328,36676,20725649250,33674173750,12948524500,20251218
033240,자화전자,61665,98243,36578,1370735700,2168759050,798023350,20251218
064820,케이프,19678,55275,35597,202082115,567964170,365882055,20251218
323280,태성,65205,100303,35098,3319379900,5090938550,1771558650,20251218
195940,HK이노엔,33408,68369,34961,1713492500,3523639650,1810147150,20251218
139130,iM금융지주,195576,229979,34403,2841596290,3349500265,507903975,20251218
078930,GS,115293,149505,34212,6364008000,8244793650,1880785650,20251218
089890,코세스,48866,83060,34194,933907190,1582316090,648408900,20251218
088260,이리츠코크렙,31791,64833,33042,148148950,299706645,151557695,20251218
052020,에스티큐브,26467,59304,32837,195416175,442426290,247010115,20251218
034220,LG디스플레이,360338,392804,32466,4283578035,4671556110,387978075,20251218
082270,젬백스,41186,73232,32046,1112282325,1975054800,862772475,20251218
060280,큐렉소,119970,151783,31813,1463894900,1838695900,374801000,20251218
080220,제주반도체,53088,84694,31606,969268475,1549583525,580315050,20251218
000990,DB하이텍,113136,144073,30937,7224986200,9207293300,1982307100,20251218
078160,메디포스트,91324,122222,30898,1758874845,2391327315,632452470,20251218
000100,유한양행,127319,157452,30133,14512213200,18021264800,3509051600,20251218
079940,가비아,24029,53647,29618,786471850,1762338200,975866350,20251218
310210,보로노이,23572,52755,29183,4817172500,10754671750,5937499250,20251218
194370,제이에스코퍼레이션,24317,53397,29080,335943620,736507175,400563555,20251218
000080,하이트진로,34359,62561,28202,650647950,1184835550,534187600,20251218
034310,NICE,12568,40282,27714,175966520,563370100,387403580,20251218
010120,LS ELECTRIC,47655,75027,27372,21983275500,34609322500,12626047000,20251218
011070,LG이노텍,44745,71365,26620,12521973250,19834002000,7312028750,20251218
032640,LG유플러스,390933,417249,26316,5938629140,6341503260,402874120,20251218
094800,맵스리얼티,31889,57998,26109,162744220,294529370,131785150,20251218
071970,HD현대마린엔진,55780,81836,26056,4465552200,6554274600,2088722400,20251218
014620,성광벤드,17006,43026,26020,432295350,1093328275,661032925,20251218
036570,엔씨소프트,39684,64762,25078,7804378750,12764142100,4959763350,20251218
456160,지투지바이오,143883,168704,24821,9894858200,11540677150,1645818950,20251218
023410,유진기업,41986,66747,24761,152083995,241199465,89115470,20251218
234080,JW생명과학,13366,37828,24462,196104630,556209830,360105200,20251218
032620,유비케어,27619,52026,24407,107512035,202400920,94888885,20251218
290650,엘앤씨바이오,95191,119593,24402,6470237450,8209517700,1739280250,20251218
082920,비츠로셀,158912,182665,23753,3247238130,3723114400,475876270,20251218
020150,롯데에너지머티리얼즈,48567,72302,23735,1574960000,2337978150,763018150,20251218
086280,현대글로비스,39475,63198,23723,6948924450,11127547450,4178623000,20251218
475400,씨메스,114691,138341,23650,3958381000,4736043850,777662850,20251218
484120,도우인시스,24674,48249,23575,603624375,1177286800,573662425,20251218
086450,동국제약,29291,52684,23393,526646520,947979120,421332600,20251218
048410,현대바이오,81149,104529,23380,425193120,546703630,121510510,20251218
023160,태광,19290,42589,23299,446640500,984534975,537894475,20251218
456070,이엔셀,59595,82824,23229,937254005,1302805255,365551250,20251218
469610,이노테크,56460,79596,23136,1580790975,2218046350,637255375,20251218
000370,한화손해보험,97694,120700,23006,522704955,647534140,124829185,20251218
088800,에이스테크,9993,32997,23004,29884555,98519245,68634690,20251218
457190,이수스페셜티케미컬,70984,93881,22897,3996361600,5285491100,1289129500,20251218
458870,씨어스테크놀로지,43232,65400,22168,5047044400,7647920600,2600876200,20251218
034230,파라다이스,296240,318256,22016,4822934535,5170433915,347499380,20251218
452450,피아이이,46661,68084,21423,304877290,443087835,138210545,20251218
089010,켐트로닉스,51298,72697,21399,1506484200,2132768575,626284375,20251218
389470,인벤티지랩,87740,109055,21315,7606302600,9477684800,1871382200,20251218
005830,DB손해보험,65561,86620,21059,8091764493,10686948193,2595183700,20251218
445680,큐리옥스바이오시스템즈,33386,54375,20989,3167463750,5156866750,1989403000,20251218
089030,테크윙,85500,106330,20830,3565284725,4424816875,859532150,20251218
049630,재영솔루텍,2158507,2178705,20198,6123467149,6167793810,44326661,20251218
045390,대아티아이,54049,73466,19417,206856460,281095963,74239503,20251218
094360,칩스앤미디어,37792,56679,18887,642071210,960658850,318587640,20251218
190510,나무가,38510,57220,18710,689102730,1023064935,333962205,20251218
009150,삼성전기,107274,125831,18557,27239590000,31925904500,4686314500,20251218
090460,비에이치,52605,71145,18540,928565095,1253697670,325132575,20251218
103590,일진전기,189405,207915,18510,10174200200,11189948850,1015748650,20251218
053030,바이넥스,97387,115859,18472,1544374225,1848398625,304024400,20251218
460930,현대힘스,22358,40579,18221,405781850,736978390,331196540,20251218
416180,신성에스티,17847,36022,18175,617020775,1240892525,623871750,20251218
064760,티씨케이,11251,28752,17501,1591470700,4020048800,2428578100,20251218
484870,엠앤씨솔루션,11229,28711,17482,1510370900,3813750600,2303379700,20251218
001060,JW중외제약,11917,29199,17282,330981850,809759325,478777475,20251218
050890,쏠리드,83858,101123,17265,636883950,766911790,130027840,20251218
002310,아세아제지,38097,55119,17022,312647120,451841510,139194390,20251218
104830,원익머트리얼즈,15254,32235,16981,448057400,946676250,498618850,20251218
054450,텔레칩스,21800,38780,16980,289652530,515468800,225816270,20251218
451800,한화리츠,52333,68813,16480,209933324,275521155,65587831,20251218
214180,헥토이노베이션,8233,24687,16454,139459190,417989120,278529930,20251218
126340,비나텍,12560,28708,16148,890192100,2004935150,1114743050,20251218
298690,에어부산,22908,38920,16012,39968462,67805577,27837115,20251218
300720,한일시멘트,25722,41566,15844,504474310,813930975,309456665,20251218
008060,대덕,21043,36400,15357,228013215,392857410,164844195,20251218
181710,NHN,17726,33044,15318,513275250,958240075,444964825,20251218
160190,하이젠알앤엠,62380,77553,15173,3575950200,4414250650,838300450,20251218
218410,RFHIC,15005,30049,15044,463035625,926871375,463835750,20251218
304360,에스바이오메딕스,9046,23965,14919,270406850,712144750,441737900,20251218
092790,넥스틸,19792,34288,14496,183532235,318178440,134646205,20251218
034730,SK,26718,40831,14113,6726328500,10285973250,3559644750,20251218
112040,위메이드,51416,65514,14098,1344096100,1714825175,370729075,20251218
002790,아모레퍼시픽홀딩스,63184,77241,14057,1715027725,2096930825,381903100,20251218
234030,싸이닉솔루션,103769,117810,14041,875365910,989809860,114443950,20251218
007700,F&F홀딩스,4465,18466,14001,92156000,381119450,288963450,20251218
271560,오리온,49089,63020,13931,5226021600,6701996750,1475975150,20251218
060980,HL홀딩스,5765,19634,13869,270285550,915432975,645147425,20251218
356680,엑스게이트,32791,46549,13758,249063795,353856530,104792735,20251218
472850,폰드그룹,13650,27055,13405,139316995,276581550,137264555,20251218
476060,온코닉테라퓨틱스,535740,549117,13377,9865098215,10094990390,229892175,20251218
489790,한화비전,110261,123521,13260,3986372375,4464637425,478265050,20251218
007070,GS리테일,25894,39115,13221,569670850,860704400,291033550,20251218
000680,LS네트웍스,30633,43815,13182,101171645,145046235,43874590,20251218
403870,HPSP,93200,106381,13181,2676009950,3047808150,371798200,20251218
054950,제이브이엠,15497,28074,12577,402131050,728564800,326433750,20251218
161580,필옵틱스,82870,95249,12379,3646819750,4195713450,548893700,20251218
334970,프레스티지바이오로직스,17903,30276,12373,54805390,93828200,39022810,20251218
036620,감성코퍼레이션,217616,229928,12312,1365644640,1426251800,60607160,20251218
900290,GRT,32112,44420,12308,100584235,139044355,38460120,20251218
294570,쿠콘,10703,22818,12115,300066550,635750600,335684050,20251218
026890,스틱인베스트먼트,15740,27781,12041,163285770,288998860,125713090,20251218
234340,헥토파이낸셜,16893,28881,11988,265662860,452253020,186590160,20251218
214150,클래시스,42718,54648,11930,2491360050,3184430600,693070550,20251218
105840,우진,294318,306168,11850,5445394880,5624690225,179295345,20251218
030520,한글과컴퓨터,35056,46607,11551,798472650,1064789475,266316825,20251218
031980,피에스케이홀딩스,23545,35001,11456,987403850,1461222500,473818650,20251218
007860,서연,9175,20619,11444,90068580,202576435,112507855,20251218
389650,넥스트바이오메디컬,32207,43594,11387,2646341600,3593052250,946710650,20251218
082800,비보존 제약,32321,43701,11380,134628320,181774890,47146570,20251218
044490,태웅,42978,54264,11286,1176731600,1478124000,301392400,20251218
382900,범한퓨얼셀,16732,27957,11225,450778350,752918200,302139850,20251218
083310,엘오티베큠,9540,20756,11216,108169565,235737835,127568270,20251218
213420,덕산네오룩스,17501,28598,11097,663905925,1084643675,420737750,20251218
094170,동운아나텍,47993,59022,11029,1361858475,1676100250,314241775,20251218
380550,뉴로핏,210285,221286,11001,5514789925,5698270400,183480475,20251218
000880,한화,41518,52469,10951,3269655350,4135654200,865998850,20251218
006220,제주은행,25259,36017,10758,289934860,413050150,123115290,20251218
235980,메드팩토,68711,79435,10724,425423670,487830780,62407110,20251218
419530,SAMG엔터,12357,22925,10568,501703550,927839875,426136325,20251218
051370,인터플렉스,22376,32768,10392,246570765,360860250,114289485,20251218
087010,펩트론,81564,91898,10334,19413918000,21704855250,2290937250,20251218
192080,더블유게임즈,9066,19344,10278,490256600,1045117300,554860700,20251218
090360,로보스타,76214,86405,10191,5489828850,6189938000,700109150,20251218
028050,삼성E&A,391721,401797,10076,9706822375,9956969875,250147500,20251218
0126Z0,삼성에피스홀딩스,182472,192516,10044,126677728500,133439788500,6762060000,20251218
061090,세나테크놀로지,26542,36347,9805,1342009650,1833625100,491615450,20251218
004370,농심,6275,15973,9698,2689347250,6850512500,4161165250,20251218
004170,신세계,15906,25429,9523,4133496250,6588905750,2455409500,20251218
439260,대한조선,32364,41821,9457,2397931400,3087066200,689134800,20251218
009410,태영건설,93548,102971,9423,163536543,179750967,16214424,20251218
012630,HDC,47661,57049,9388,843491120,1009474820,165983700,20251218
017810,풀무원,9820,19070,9250,126481375,245550540,119069165,20251218
314930,바이오다인,30858,40013,9155,420790690,545399440,124608750,20251218
013030,하이록코리아,7669,16787,9118,244856250,535716150,290859900,20251218
024720,콜마홀딩스,23954,33037,9083,234347330,322593490,88246160,20251218
084990,헬릭스미스,52061,61114,9053,345969610,402715890,56746280,20251218
074600,원익QnC,54427,63332,8905,1084268910,1263616670,179347760,20251218
211050,인카금융서비스,44005,52825,8820,603371920,721447860,118075940,20251218
228760,지노믹트리,17220,26017,8797,438429225,661380625,222951400,20251218
432320,KB스타리츠,5224,14001,8777,16630336,44503160,27872824,20251218
051360,토비스,15950,24576,8626,251874490,389012510,137138020,20251218
067160,SOOP,14382,22983,8601,1001083600,1602825900,601742300,20251218
348340,뉴로메카,45019,53617,8598,1349321600,1599078025,249756425,20251218
094480,갤럭시아머니트리,44402,52666,8264,406267030,481137240,74870210,20251218
061970,LB세미콘,36789,45012,8223,145882400,178428455,32546055,20251218
