티커,종목명,날짜,외국인순매수,기관순매수
086390,유니테스트,20260508,-7872,-11489
097520,엠씨넥스,20260508,5490,6868
160980,싸이맥스,20260508,6996,6804
084010,대한제강,20260508,-13887,-5504
220100,퓨쳐켐,20260508,-74572,1457
089980,상아프론테크,20260508,24407,75
378340,필에너지,20260508,-7268,9
094360,칩스앤미디어,20260508,51211,5651
180400,DXVX,20260508,-7685,0
144510,지씨셀,20260508,-22751,146
241770,메카로,20260508,1572,262
200880,서연이화,20260508,72153,32893
001390,KG케미칼,20260508,-30456,102769
228760,지노믹트리,20260508,8851,-241
200670,휴메딕스,20260508,2806,143
144960,뉴파워프라즈마,20260508,31166,3445
200470,에이팩트,20260508,176739,41631
475400,씨메스로보틱스,20260508,123159,10989
034830,한국토지신탁,20260508,96333,10352
002900,TYM,20260508,76720,92968
003800,에이스침대,20260508,583,-84
011760,현대코퍼레이션,20260508,1746,12623
084850,아이티엠반도체,20260508,-876,228
091810,트리니티항공,20260508,-277577,207904
092220,KEC,20260508,0,0
017860,DS단석,20260508,23530,-102
389260,대명에너지,20260508,-6168,4505
092230,KPX홀딩스,20260508,-643,-18
049070,인탑스,20260508,-25336,5
199820,제일일렉트릭,20260508,-57332,590
203650,드림시큐리티,20260508,52884,-238495
005720,넥센,20260508,21451,-258
064290,인텍플러스,20260508,9966,20415
419530,SAMG엔터,20260508,-15555,10042
001230,동국홀딩스,20260508,0,0
036200,유니셈,20260508,-42337,1838
308430,셀비온,20260508,-21283,10
093520,매커스,20260508,4733,-520
016800,퍼시스,20260508,-21,-42
078520,에이블씨엔씨,20260508,3353,2232
078340,컴투스,20260508,-2248,-27087
394800,쓰리빌리언,20260508,-86310,69920
024720,콜마홀딩스,20260508,5098,123
104700,한국철강,20260508,1140,-3667
058970,엠로,20260508,13676,-4777
026890,스틱인베스트먼트,20260508,32687,-512
084990,헬릭스미스,20260508,-88083,91
007690,국도화학,20260508,1449,-559
459510,나우로보틱스,20260508,-26203,-5334
200130,콜마비앤에이치,20260508,3879,-10218
018250,애경산업,20260508,1375,86
219130,타이거일렉,20260508,-7855,5345
114190,강원에너지,20260508,-11681,3791
243840,신흥에스이씨,20260508,61976,-11998
478340,나라스페이스테크놀로지,20260508,-6475,-9252
092460,한라IMS,20260508,-17784,19596
108670,LX하우시스,20260508,-5837,15757
046120,오르비텍,20260508,37725,23680
041920,메디아나,20260508,-5943,20
099430,바이오플러스,20260508,-94156,2098
001940,KISCO홀딩스,20260508,1582,-2911
452430,사피엔반도체,20260508,7399,-14243
452280,한선엔지니어링,20260508,36661,-16848
001250,GS글로벌,20260508,120936,-81
126560,현대퓨처넷,20260508,-14220,-17643
321550,티움바이오,20260508,6609,-4676
064850,에프앤가이드,20260508,-15166,17498
352480,씨앤씨인터내셔널,20260508,-16698,-1814
092200,디아이씨,20260508,-72995,-84
418550,제이오,20260508,-14358,983
001750,한양증권,20260508,-1142,-1053
900140,엘브이엠씨홀딩스,20260508,-130286,3513
042520,한스바이오메드,20260508,-72678,49503
314930,바이오다인,20260508,-8015,-249
053030,바이넥스,20260508,8238,11050
236200,슈프리마,20260508,2714,1818
217730,강스템바이오텍,20260508,-2110,57
389020,자람테크놀로지,20260508,-5806,-4091
451760,컨텍,20260508,9972,11049
462350,이노스페이스,20260508,47319,48505
035810,이지홀딩스,20260508,42208,375
084690,대상홀딩스,20260508,-5249,-881
365270,큐라클,20260508,-30126,-462
088800,에이스테크,20260508,-48049,-41350
011500,한농화성,20260508,5602,-5
136480,하림,20260508,-266123,767
043150,바텍,20260508,12004,-1001
002310,아세아제지,20260508,-7919,22063
286940,롯데이노베이트,20260508,7757,-10044
091580,상신이디피,20260508,44034,-44766
024840,KBI메탈,20260508,0,0
432720,퀄리타스반도체,20260508,-39193,-16664
014940,오리엔탈정공,20260508,-27238,278
272450,진에어,20260508,18430,-1307
108860,셀바스AI,20260508,11571,-15002
061970,LB세미콘,20260508,-326495,20097
060720,KH바텍,20260508,69249,-1218
445090,에이직랜드,20260508,7342,-903
394420,리센스메디컬,20260508,-131790,80710
448280,에코아이,20260508,-15472,-24
474650,링크솔루션,20260508,22206,7850
402490,그린리소스,20260508,2913,1
065660,안트로젠,20260508,1424,-1103
092730,네오팜,20260508,30791,3862
098120,마이크로컨텍솔,20260508,15034,-35915
338840,와이바이오로직스,20260508,-40196,8901
033270,유나이티드제약,20260508,11907,-1704
006805,미래에셋증권우,20260508,-21516,-88
318060,그래피,20260508,-23941,-20709
215000,골프존,20260508,-238,-2026
416180,신성에스티,20260508,2383,-3862
005010,휴스틸,20260508,323667,-177203
017390,서울가스,20260508,-584,605
049630,재영솔루텍,20260508,-18889,0
112290,와이씨켐,20260508,-100897,70
012210,삼미금속,20260508,795,1641
151860,KG에코솔루션,20260508,-12859,12507
357550,석경에이티,20260508,-112,144
000490,대동,20260508,42109,-6
004430,송원산업,20260508,-46896,6505
307180,아이엘,20260508,406471,6155
051500,CJ프레시웨이,20260508,-2256,-1013
094480,갤럭시아머니트리,20260508,70641,-8
003920,남양유업,20260508,-207,1903
322310,오로스테크놀로지,20260508,-131869,17742
095500,미래나노텍,20260508,-14794,-48
472850,폰드그룹,20260508,-6041,-178
012200,계양전기,20260508,287061,870
272110,케이엔제이,20260508,20705,-51428
000680,LS네트웍스,20260508,9256,-279
101360,에코앤드림,20260508,-7331,-10688
417840,저스템,20260508,14176,25458
052710,아모텍,20260508,146849,-128624
054210,이랜텍,20260508,14609,-1639
251370,와이엠티,20260508,-6899,9771
096760,JW홀딩스,20260508,26241,-4904
115450,HLB테라퓨틱스,20260508,83331,18240
019010,베뉴지,20260508,-32308,-4408
100120,뷰웍스,20260508,23455,-8
045390,대아티아이,20260508,-67597,1000
464080,에스오에스랩,20260508,135705,14296
067390,아스트,20260508,-146938,6686
036710,심텍홀딩스,20260508,585174,-500
004360,세방,20260508,-5049,8410
094820,일진파워,20260508,70197,2255
456010,아이씨티케이,20260508,37715,0
274090,켄코아에어로스페이스,20260508,-4178,21197
035600,KG이니시스,20260508,-15564,-2116
123890,한국자산신탁,20260508,-52437,-115290
037270,YG PLUS,20260508,-31610,-10588
418420,라온텍,20260508,135953,80924
294570,쿠콘,20260508,-901,-130
128820,대성산업,20260508,7749,-516
472920,HK 종합채권(AA-이상)액티브,20260508,0,-11
475560,더본코리아,20260508,372,-8
011690,와이투솔루션,20260508,236367,-14
023760,한국캐피탈,20260508,-18846,-43512
001460,BYC,20260508,2542,-824
382800,지앤비에스 에코,20260508,752350,-408294
134380,미원화학,20260508,-50,8
001340,PKC,20260508,5945,-5935
023410,유진기업,20260508,-70341,-12453
382900,범한퓨얼셀,20260508,-21720,-851
054950,제이브이엠,20260508,-1377,-10297
051370,인터플렉스,20260508,22275,-3880
439090,마녀공장,20260508,-5015,19980
003520,영진약품,20260508,-70568,-2586
061090,세나테크놀로지,20260508,-13782,-786
002320,한진,20260508,1814,1427
099440,스맥,20260508,24561,-303
051360,토비스,20260508,34473,10626
474590,WON 반도체밸류체인액티브,20260508,4534,-13447
003200,일신방직,20260508,1633,-170
221800,지구홀딩스,20260508,-334,-50
900290,GRT,20260508,-55212,-427
088260,이리츠코크렙,20260508,-13542,12944
005680,삼영전자,20260508,1706,-301
034120,SBS,20260508,1000,-9851
003120,일성아이에스,20260508,1190,-1257
053690,한미글로벌,20260508,-16059,-44146
037710,광주신세계,20260508,2097,-2131
018000,유니슨,20260508,-109619,-87347
334890,이지스밸류플러스리츠,20260508,-1866,13449
036800,나이스정보통신,20260508,10323,41
484810,티엑스알로보틱스,20260508,-17113,-1141
092070,디엔에프,20260508,-43920,23768
003960,사조대림,20260508,1986,1
000320,노루홀딩스,20260508,-4561,-140
083310,엘오티베큠,20260508,18986,-3000
067080,대화제약,20260508,-6131,1710
001780,알루코,20260508,-248667,37761
017890,한국알콜,20260508,-15517,10026
108380,대양전기공업,20260508,3977,-1439
199430,케이엔알시스템,20260508,29713,0
309710,아이티켐,20260508,0,0
035510,신세계 I&C,20260508,29867,-131
241590,화승엔터프라이즈,20260508,-8152,-20061
043370,피에이치에이,20260508,11696,-2102
079960,동양이엔피,20260508,341,41
009470,삼화전기,20260508,4167,-3
226320,잇츠한불,20260508,-5128,582
138360,앤로보틱스,20260508,-26270,0
267980,매일유업,20260508,-700,-5
182400,엔케이젠바이오텍코리아,20260508,0,0
488280,에스투더블유,20260508,968,-14554
044450,KSS해운,20260508,10091,22617
001130,대한제분,20260508,0,0
226590,엠디바이스,20260508,19258,-690
005710,대원산업,20260508,18145,-153
361390,제노코,20260508,-18322,10301
007610,선도전기,20260508,-206421,1202
194700,노바렉스,20260508,97768,28064
018310,삼목에스폼,20260508,-673,1638
388050,지투파워,20260508,-19221,5218
304100,솔트룩스,20260508,2627,-7197
190510,나무가,20260508,15325,1249
007160,사조산업,20260508,4876,-472
138610,나이벡,20260508,10118,-15549
176750,듀켐바이오,20260508,8675,29352
054450,텔레칩스,20260508,406808,-60
255220,SG,20260508,-322064,0
121800,비덴트,20260508,0,0
053300,한국정보인증,20260508,46001,9811
003070,코오롱글로벌,20260508,-8212,-3624
078070,유비쿼스홀딩스,20260508,6970,0
126700,하이비젼시스템,20260508,12379,7379
000540,흥국화재,20260508,13236,-22
030210,다올투자증권,20260508,14220,-16352
084680,이월드,20260508,-40962,-12022
004980,성신양회,20260508,68293,177
000050,경방,20260508,17242,505
086820,바이오솔루션,20260508,8419,1300
474170,루미르,20260508,-8178,11146
377460,큐에이드,20260508,0,0
214180,헥토이노베이션,20260508,-17083,-26546
000430,대원강업,20260508,48954,4849
432320,KB스타리츠,20260508,-169477,45214
314130,지놈앤컴퍼니,20260508,-4268,9793
004310,현대약품,20260508,40973,-53
008350,남선알미늄,20260508,111293,-9
000650,천일고속,20260508,809,2
013890,지누스,20260508,-29890,-6201
264850,이랜시스,20260508,-75563,-36942
122900,아이마켓코리아,20260508,-4025,-5536
950170,JTC,20260508,17646,4835
377190,디앤디플랫폼리츠,20260508,4693,-22091
404990,신한서부티엔디리츠,20260508,1137,-13523
036030,케이티알파,20260508,15161,-82290
005950,이수화학,20260508,35213,-1151
064550,바이오니아,20260508,-8460,1067
211270,AP위성,20260508,-16122,23680
206640,바디텍메드,20260508,2348,-2770
209640,와이제이링크,20260508,267508,2031
484120,도우인시스,20260508,-2916,-313
033920,무학,20260508,-264,-2949
256840,한국비엔씨,20260508,44878,2453
042600,새로닉스,20260508,-10727,-285
481070,에이유브랜즈,20260508,6766,-8097
004560,현대비앤지스틸,20260508,-4189,48062
001790,대한제당,20260508,32175,-31682
136490,선진,20260508,12097,-3611
372170,윤성에프앤씨,20260508,781,-207
244920,에이플러스에셋,20260508,14506,11841
125020,티씨머티리얼즈,20260508,-50627,2894
308080,바이젠셀,20260508,83871,2
457550,우진엔텍,20260508,22167,2833
034810,해성산업,20260508,-8958,-2
462860,더즌,20260508,-21364,0
126600,BGF에코머티리얼즈,20260508,3852,254
353810,이지바이오,20260508,-6698,35029
013120,동원개발,20260508,-13740,-2200
452450,피아이이,20260508,-84353,156
005500,삼진제약,20260508,-1225,-1357
059120,아진엑스텍,20260508,11966,2883
293580,나우IB,20260508,-114012,-4791
004380,삼익THK,20260508,535,-919
068930,디지털대성,20260508,3069,2164
095700,제넥신,20260508,-115675,31106
405100,큐알티,20260508,7862,-1009
950140,잉글우드랩,20260508,-20716,-125
289930,웨이비스,20260508,-11093,-9521
402030,코난테크놀로지,20260508,4696,-2816
166480,코아스템켐온,20260508,212358,-1
013580,계룡건설,20260508,2689,-52
024060,흥구석유,20260508,4224,7
461300,아이스크림미디어,20260508,11118,-292
051905,LG생활건강우,20260508,-1136,790
487570,HS효성,20260508,8229,38
348950,제이알글로벌리츠,20260508,0,0
001630,종근당홀딩스,20260508,163,-395
010580,에스엠벡셀,20260508,10759,67
210980,SK디앤디,20260508,-6572,8981
102120,어보브반도체,20260508,20241,-1460
147830,제룡산업,20260508,-24731,2802
237880,클리오,20260508,-6330,380
009680,모토닉,20260508,12563,-5662
025000,KPX케미칼,20260508,132,-271
065710,서호전기,20260508,4807,13
037030,파워넷,20260508,-24850,0
117580,대성에너지,20260508,31595,-2456
101170,우림피티에스,20260508,11504,-4002
125210,아모그린텍,20260508,80467,20179
010955,S-Oil우,20260508,-3818,-114
000480,CR홀딩스,20260508,2834,-16112
119610,인터로조,20260508,-574,1634
194480,데브시스터즈,20260508,-10560,-3873
118990,모트렉스,20260508,18318,-1
216080,제테마,20260508,-4474,-1221
058820,CMG제약,20260508,-398851,-1933
000390,SP삼화,20260508,26648,-2481
270660,에브리봇,20260508,-5044,-693
163730,핑거,20260508,11644,12
003555,LG우,20260508,-5269,-242
232680,라온로보틱스,20260508,18313,30924
285490,노바텍,20260508,146,-252
035150,백산,20260508,19521,-2788
264450,유비쿼스,20260508,-12146,17891
298690,에어부산,20260508,10788,-2385
039860,나노엔텍,20260508,-9317,4
371950,풍원정밀,20260508,2625,-430
396270,넥스트칩,20260508,361211,24408
011560,세보엠이씨,20260508,-6523,-2153
052330,코텍,20260508,108562,-3367
012610,경인양행,20260508,29647,-470
417010,나노팀,20260508,-4547,-172
003220,대원제약,20260508,-3929,-2036
380550,뉴로핏,20260508,-2901,5132
036190,금화피에스시,20260508,209,-1744
403850,더핑크퐁컴퍼니,20260508,59,-28530
003350,한국화장품제조,20260508,-39043,25462
146320,비씨엔씨,20260508,49034,-1095
008490,서흥,20260508,5028,-4786
001080,만호제강,20260508,13468,31
017510,세명전기,20260508,-89355,-1160
002150,도화엔지니어링,20260508,-3142,-3239
053210,스카이라이프,20260508,-4700,-7968
028100,동아지질,20260508,-18122,18720
073010,케이에스피,20260508,70157,3778
264660,씨앤지하이테크,20260508,21159,-509
033530,SJG세종,20260508,64300,-12220
039840,디오,20260508,-1643,9865
003547,대신증권2우B,20260508,-8159,1
041020,폴라리스오피스,20260508,-420822,-1670
140670,알에스오토메이션,20260508,97023,-1088
083930,아바코,20260508,-74037,-40
016580,환인제약,20260508,15628,787
036560,KZ정밀,20260508,-2034,0
123860,아나패스,20260508,19213,-225
494220,UNICORN SK하이닉스밸류체인액티브,20260508,6104,-34794
039560,다산네트웍스,20260508,-125656,20350
102260,동성케미컬,20260508,-50184,-5564
496020,WON 전단채플러스액티브,20260508,0,-200
095570,AJ네트웍스,20260508,22964,-8879
289080,SV인베스트먼트,20260508,38746,-1116
102460,이연제약,20260508,4647,-286
003650,미창석유,20260508,1240,-9
007860,서연,20260508,24320,-4700
339770,교촌에프앤비,20260508,18448,-4521
040160,누리플렉스,20260508,3210,-1
357880,SKAI,20260508,3495,0
121440,골프존홀딩스,20260508,-21838,-13334
357580,아모센스,20260508,-25643,61969
039570,HDC랩스,20260508,7123,-3351
380540,옵티코어,20260508,0,0
104480,티케이케미칼,20260508,-77211,-445
115500,케이씨에스,20260508,-25302,0
299030,하나기술,20260508,6289,-918
016880,웅진,20260508,25689,-7874
489500,엘케이켐,20260508,-11476,0
000140,하이트진로홀딩스,20260508,-4665,-2230
293780,압타바이오,20260508,-29715,-249
031440,신세계푸드,20260508,-4492,-5024
179290,엠아이텍,20260508,1619,-32
403790,MIDAS 코스피액티브,20260508,464,-751
950250,테라뷰,20260508,-156243,0
032620,GC메디아이,20260508,-22066,101
025820,이구산업,20260508,60177,-9980
122990,와이솔,20260508,-4819,23011
203400,에이비온,20260508,7504,501
