symbol,market,name,rsi_d,macd_d,signal_d,obv_d,signal_obv_9d,signal_obv_20d,market_cap,avg_trading_value_20d,today_trading_value,turnover,per,eps,cap_status,upper_closes,lower_closes,sector,sector_trend,ma20,ma50,ma200,break_20high,close_d
000500,KOSPI,가온전선,"[63.39, 55.63, 59.31]","[92894.0876, 82689.2197, 77062.1668]","[71495.567, 73734.2976, 74399.8714]","[16999676.0, 16159717.0, 16545404.0]","[16667398.0, 16571368.0, 16543610.0]","[16134317.0, 16040549.0, 15976010.0, 15870468.0]",62864.0,78503168495.0,319184420000.0,0.05077380058539068,118.12,3217.0,2026-05-18,2,2,Utilities,상승(+22.34%) TIGER KRX 기후변화솔루션,"[305100.0, 293225.0, 282700.0]","[185584.0, 179886.0, 174868.0]","[102038.0, 100466.0, 99100.0]",0,"[380000, 338500, 399000]"
002790,KOSPI,아모레퍼시픽홀딩스,"[44.57, 40.71, 36.38]","[-525.1562, -596.7658, -737.8073]","[-224.1606, -298.6817, -386.5068]","[1588550.0, 1723696.0, 1886254.0]","[1942109.0, 2042368.0, 2114668.0]","[2299176.0, 2351666.0, 2392376.0, 2419451.0]",18694.0,4407641577.5,3304319700.0,0.0017675830212902535,18.4,1329.0,2026-05-18,1,3,Consumer Discretionary,상승(+25.74%) TIGER 200 경기소비재,"[27480.0, 27655.0, 27762.5]","[27462.0, 27513.0, 27511.0]","[27882.25, 27919.25, 27954.5]",0,"[24450, 25600, 26500]"
007340,KOSPI,DN오토모티브,"[61.47, 65.66, 59.74]","[3192.8466, 3283.2955, 3141.2449]","[3152.4406, 3178.6116, 3171.1382]","[8448773.0, 8905727.0, 8002401.0]","[8168742.0, 8172090.0, 8063182.0]","[7832140.0, 7762682.0, 7655340.0, 7602108.0]",28495.0,16551735772.5,22253659800.0,0.007809671802070538,10.13,4809.0,2026-05-18,1,1,Consumer Discretionary,상승(+25.74%) TIGER 200 경기소비재,"[45505.0, 44937.5, 44180.0]","[39480.0, 38996.0, 38445.0]","[28945.0, 28840.0, 28723.5]",0,"[48700, 50900, 48300]"
007810,KOSPI,코리아써키트,"[58.09, 50.19, 42.61]","[6157.612, 5190.5901, 3695.7372]","[6653.2228, 6360.6963, 5827.7045]","[51435320.0, 51951507.0, 52249412.0]","[52372880.0, 52388703.0, 52380312.0]","[52149354.0, 52181222.0, 52167500.0, 52159454.0]",19786.0,31261584990.0,42585427500.0,0.021523009956534923,47.8,1726.0,2026-05-18,1,0,Information Technology,상승(+50.13%) TIGER 200 IT,"[95005.0, 95455.0, 95250.0]","[79210.0, 78608.0, 77690.0]","[43345.3, 42993.0, 42598.15]",0,"[82500, 91000, 98000]"
395400,KOSPI,SK리츠,"[36.22, 36.52, 33.94]","[-124.0717, -150.5871, -181.611]","[-2.7349, -32.3053, -62.1665]","[4595385.0, 4964558.0, 4564825.0]","[5384931.0, 5579391.0, 5823599.0]","[6332696.0, 6443653.0, 6518115.0, 6642531.0]",16977.0,3442634192.0,2082135720.0,0.0012264450256229016,0.0,0.0,2026-05-18,1,1,Financials,하락(-0.85%) TIGER 200 금융,"[6435.5, 6486.5, 6525.0]","[6324.4, 6326.0, 6319.0]","[5574.3, 5569.95, 5564.72]",0,"[5640, 5790, 5780]"
161890,KOSPI,한국콜마,"[73.28, 64.28, 54.69]","[4990.9243, 4885.8621, 4356.9858]","[4170.6026, 4313.6545, 4322.3208]","[6260343.0, 6470163.0, 6697205.0]","[5980614.0, 5843313.0, 5682698.0]","[5719308.0, 5656236.0, 5572771.0, 5465212.0]",21764.0,26509769645.0,19345404000.0,0.008888717147583165,17.4,5299.0,2026-05-18,1,1,Consumer Discretionary,상승(+25.74%) TIGER 200 경기소비재,"[91470.0, 91085.0, 90370.0]","[81884.0, 81424.0, 80766.0]","[75544.5, 75570.0, 75576.0]",0,"[92200, 97100, 100800]"
462870,KOSPI,시프트업,"[41.71, 38.17, 34.98]","[-577.4404, -665.5982, -790.9003]","[-119.9779, -229.102, -341.4616]","[11232700.0, 11305647.0, 11376099.0]","[11414825.0, 11465776.0, 11502649.0]","[11579097.0, 11595727.0, 11605587.0, 11615759.0]",17244.0,2522340017.5,2144641800.0,0.0012437032011134307,9.02,3261.0,2026-05-18,1,2,Communication Services,하락(-6.38%) TIGER 미디어컨텐츠,"[32660.0, 32875.0, 33015.0]","[32099.0, 32115.0, 32075.0]","[36567.25, 36641.5, 36713.25]",0,"[29400, 30200, 31000]"
069960,KOSPI,현대백화점,"[74.98, 65.7, 57.54]","[7674.9824, 7740.1412, 7168.5118]","[6409.1695, 6675.3638, 6773.9934]","[4138295.0, 4232165.0, 4461354.0]","[4224854.0, 4246689.0, 4245375.0]","[4106616.0, 4086024.0, 4054560.0, 4005576.0]",24153.0,15607642130.0,10513440000.0,0.004352850577568004,12.2,9177.0,2026-05-18,2,1,Consumer Discretionary,상승(+25.74%) TIGER 200 경기소비재,"[107000.0, 105960.0, 104315.0]","[93010.0, 92600.0, 92036.0]","[88544.0, 88375.0, 88180.0]",0,"[112000, 118700, 125000]"
008770,KOSPI,호텔신라,"[65.42, 57.02, 50.79]","[3989.1463, 3660.2344, 3113.5343]","[4419.1287, 4267.3498, 4036.5867]","[8075470.0, 8451964.0, 8904011.0]","[8815287.0, 8994449.0, 9184795.0]","[8470512.0, 8327621.0, 8106091.0, 7847927.0]",23313.0,41454545575.0,22363743600.0,0.009592821001158151,0.0,-4321.0,2026-05-18,1,3,Consumer Discretionary,상승(+25.74%) TIGER 200 경기소비재,"[61875.0, 61595.0, 60962.5]","[51656.0, 51325.0, 50907.0]","[48831.5, 48795.5, 48743.5]",0,"[59400, 62500, 66000]"
003540,KOSPI,대신증권,"[39.34, 34.07, 32.06]","[-279.4362, -587.2868, -885.6053]","[156.0234, 7.3614, -171.232]","[9503011.0, 9777362.0, 10394244.0]","[10495353.0, 10642387.0, 10724126.0]","[10631905.0, 10700845.0, 10751067.0, 10763826.0]",16292.0,6587562685.0,9081018100.0,0.005573912410999264,16.19,2044.0,2026-05-18,1,3,Financials,하락(-0.85%) TIGER 200 금융,"[38202.5, 38507.5, 38767.5]","[38243.0, 38379.0, 38422.0]","[31156.75, 31132.0, 31104.75]",0,"[33100, 33900, 35750]"
007070,KOSPI,GS리테일,"[77.44, 78.97, 70.62]","[1222.4263, 1471.2245, 1565.625]","[813.7299, 945.2288, 1069.3081]","[10106933.0, 10516580.0, 9738598.0]","[8985638.0, 8696143.0, 8375942.0]","[8243948.0, 8123034.0, 7971580.0, 7852877.0]",23744.0,7358309730.0,11633974800.0,0.004899753537735849,54.72,519.0,2026-05-18,3,0,Consumer Discretionary,상승(+25.74%) TIGER 200 경기소비재,"[24707.5, 24472.5, 24145.0]","[22427.2, 22238.4, 22022.6]","[20041.7, 19987.4, 19927.9]",0,"[28400, 29450, 28800]"
001120,KOSPI,LX인터내셔널,"[41.06, 38.87, 40.02]","[-591.7463, -802.034, -933.7178]","[483.7878, 226.6234, -5.4448]","[12977017.0, 12845099.0, 12987683.0]","[13243706.0, 13379071.0, 13542306.0]","[13742755.0, 13792803.0, 13841791.0, 13874810.0]",17733.0,9063702842.5,6035248500.0,0.0034033995939773305,12.5,3659.0,2026-05-18,2,2,Consumer Discretionary,상승(+25.74%) TIGER 200 경기소비재,"[50237.5, 50440.0, 50627.5]","[48099.0, 47979.0, 47840.0]","[36974.5, 36912.75, 36851.0]",0,"[45750, 45450, 46350]"
475150,KOSPI,SK이터닉스,"[47.67, 37.68, 40.29]","[-242.2834, -864.6089, -1234.6405]","[787.5594, 457.1258, 118.7725]","[183895012.0, 183373104.0, 184457739.0]","[183465204.0, 183530617.0, 183754301.0]","[183988920.0, 183955373.0, 183982006.0, 184011300.0]",15603.0,57534114427.5,23903386400.0,0.015319737486380824,50.33,910.0,2026-05-18,2,2,Energy,상승(+6.22%) KODEX 에너지화학,"[52742.5, 53212.5, 53755.0]","[51230.0, 50793.0, 50335.0]","[29287.35, 29176.1, 29066.6]",0,"[45800, 44450, 51400]"
361610,KOSPI,SK아이이테크놀로지,"[45.03, 37.17, 34.89]","[48.8633, -229.7568, -509.2483]","[596.5592, 431.296, 243.1871]","[1373945.0, 1612096.0, 1948250.0]","[1998879.0, 2113319.0, 2171005.0]","[2043828.0, 2014986.0, 1965881.0, 1893479.0]",16848.0,7482862422.5,4905910600.0,0.002911865265906933,0.0,-2799.0,2026-05-18,1,3,Utilities,상승(+22.34%) TIGER KRX 기후변화솔루션,"[25412.5, 25565.0, 25642.5]","[23475.0, 23517.0, 23499.0]","[26952.0, 26998.0, 27036.75]",0,"[20600, 21400, 23700]"
005070,KOSPI,코스모신소재,"[45.68, 38.22, 37.03]","[881.1498, 231.0674, -344.7073]","[1930.5935, 1590.6883, 1203.6092]","[24138942.0, 24304447.0, 24634071.0]","[24894144.0, 25041904.0, 25127096.0]","[25170368.0, 25140973.0, 25094254.0, 25017824.0]",17006.0,23031578945.0,8473856000.0,0.004982862519110902,0.0,-16.0,2026-05-18,2,2,Materials,상승(+1.52%) KODEX 소재산업,"[60080.0, 60280.0, 60430.0]","[54809.0, 54766.0, 54576.0]","[49512.5, 49450.5, 49378.25]",0,"[51200, 52000, 56400]"
003570,KOSPI,SNT다이내믹스,"[40.72, 34.22, 38.85]","[-369.7861, -850.988, -1098.6421]","[557.8958, 276.1191, 1.1668]","[11055333.0, 10979342.0, 11065440.0]","[11235721.0, 11309849.0, 11400614.0]","[11338455.0, 11355815.0, 11368964.0, 11384126.0]",16161.0,6590994315.0,3693162600.0,0.002285231483200297,26.24,1852.0,2026-05-18,1,2,Consumer Discretionary,상승(+25.74%) TIGER 200 경기소비재,"[54345.0, 54730.0, 55095.0]","[52275.0, 52301.0, 52319.0]","[54197.25, 54214.75, 54239.75]",0,"[48600, 47100, 50500]"
069620,KOSPI,대웅제약,"[44.99, 42.13, 34.83]","[-3883.6234, -3839.296, -4470.7854]","[-3635.2156, -3676.0316, -3834.9824]","[1441900.0, 1474619.0, 1510731.0]","[1478792.0, 1483220.0, 1487060.0]","[1502366.0, 1508159.0, 1510549.0, 1508970.0]",15422.0,4473949110.0,4354898900.0,0.0028238223965763197,7.87,16904.0,2026-05-18,2,2,Health Care,하락(-10.05%) TIGER 헬스케어,"[146440.0, 147610.0, 148265.0]","[153950.0, 154608.0, 154888.0]","[156193.0, 156358.0, 156505.0]",0,"[133100, 142000, 144900]"
322000,KOSPI,HD현대에너지솔루션,"[71.03, 52.4, 56.37]","[17927.7336, 15763.0168, 15099.9137]","[17193.0855, 16907.0717, 16545.6401]","[85645658.0, 84659285.0, 85904205.0]","[83605895.0, 83384601.0, 83342924.0]","[81208590.0, 80668580.0, 80147768.0, 79531117.0]",23744.0,220231423260.0,209111076000.0,0.08806901785714286,56.97,3721.0,2026-05-18,3,2,Energy,상승(+6.22%) KODEX 에너지화학,"[198700.0, 196245.0, 194405.0]","[163786.0, 161348.0, 158968.0]","[82923.0, 82095.25, 81338.25]",0,"[212000, 196800, 244000]"
073240,KOSPI,금호타이어,"[34.47, 32.73, 31.05]","[-240.1473, -256.9094, -275.0916]","[-149.8122, -171.2317, -192.0037]","[-2523892.0, -1888083.0, -339533.0]","[316523.0, 971177.0, 1677713.0]","[2511092.0, 2869558.0, 3196233.0, 3474936.0]",14248.0,5202943391.5,3153612640.0,0.00221337215047726,4.1,1209.0,2026-05-18,1,1,Consumer Discretionary,상승(+25.74%) TIGER 200 경기소비재,"[5660.25, 5718.75, 5772.25]","[5878.7, 5900.3, 5912.9]","[5554.08, 5552.78, 5551.22]",0,"[4960, 5060, 5160]"
006040,KOSPI,동원산업,"[54.04, 47.98, 41.83]","[-289.4829, -276.1399, -374.2199]","[-289.5908, -286.9006, -304.3645]","[1468367.0, 1534370.0, 1629581.0]","[1584244.0, 1619067.0, 1646556.0]","[1669846.0, 1686746.0, 1698262.0, 1702702.0]",16202.0,3310606395.0,2422310100.0,0.0014950685717812617,4.17,8795.0,2026-05-18,1,4,Consumer Staples,상승(+2.40%) KODEX 필수소비재,"[38380.0, 38522.5, 38565.0]","[38583.0, 38629.0, 38619.0]","[42840.75, 42891.75, 42941.5]",0,"[36700, 38100, 39250]"
006280,KOSPI,녹십자,"[54.96, 46.03, 40.87]","[-2062.189, -1969.2861, -2225.0542]","[-2574.0088, -2453.0643, -2407.4623]","[3438577.0, 3498705.0, 3559253.0]","[3274505.0, 3231760.0, 3179366.0]","[3213364.0, 3205285.0, 3192756.0, 3175653.0]",15695.0,8822618925.0,8075190400.0,0.005145071933736859,0.0,-400.0,2026-05-18,1,4,Health Care,하락(-10.05%) TIGER 헬스케어,"[140190.0, 140955.0, 141420.0]","[143840.0, 144146.0, 144146.0]","[144607.5, 144707.0, 144781.0]",0,"[134300, 138700, 144800]"
003530,KOSPI,한화투자증권,"[45.65, 41.47, 40.9]","[125.7242, 41.6259, -29.5238]","[229.4345, 191.8728, 147.5935]","[438327813.0, 440390573.0, 444767237.0]","[447904665.0, 446071957.0, 441805528.0]","[423166646.0, 421059544.0, 418720372.0, 416009606.0]",14697.0,55362549946.0,14129906000.0,0.00961414302238552,14.73,465.0,2026-05-18,0,3,Financials,하락(-0.85%) TIGER 200 금융,"[7807.0, 7842.0, 7872.0]","[7421.4, 7432.6, 7420.2]","[6088.55, 6086.55, 6084.9]",0,"[6850, 6910, 7340]"
012630,KOSPI,HDC,"[33.49, 32.83, 28.21]","[-318.2366, -477.2778, -688.1816]","[168.8877, 39.6546, -105.9126]","[10046021.0, 10176065.0, 10324911.0]","[10506782.0, 10617529.0, 10713827.0]","[10704893.0, 10744302.0, 10772938.0, 10804363.0]",13741.0,3345941075.0,2991012000.0,0.002176706207699585,4.57,5038.0,2026-05-18,1,2,Industrials,하락(-8.37%) KODEX 산업재,"[26747.5, 26960.0, 27105.0]","[26635.0, 26662.0, 26631.0]","[21242.75, 21235.5, 21225.75]",0,"[23000, 24150, 24300]"
294870,KOSPI,IPARK현대산업개발,"[54.29, 50.37, 44.97]","[166.1137, 143.9018, 57.0531]","[245.6875, 225.3303, 191.6749]","[6212819.0, 6371507.0, 6730859.0]","[6358993.0, 6375550.0, 6397602.0]","[6650806.0, 6692181.0, 6706339.0, 6675082.0]",14533.0,8021387440.0,3499070400.0,0.002407672469552054,9.19,2400.0,2026-05-18,2,2,Industrials,하락(-8.37%) KODEX 산업재,"[23175.0, 23255.0, 23285.0]","[22315.0, 22292.0, 22243.0]","[21202.0, 21207.5, 21210.5]",0,"[22050, 22900, 23450]"
001800,KOSPI,오리온홀딩스,"[53.2, 68.38, 55.17]","[6.0167, 320.8504, 372.4056]","[128.0099, 166.578, 207.7435]","[5342651.0, 5610808.0, 3896952.0]","[4308417.0, 4190395.0, 4059809.0]","[4291539.0, 4242984.0, 4181021.0, 4197793.0]",16225.0,5582165312.5,6945266300.0,0.004280595562403698,13.41,1931.0,2026-05-18,2,2,Consumer Staples,상승(+2.40%) KODEX 필수소비재,"[24852.5, 24802.5, 24632.5]","[24371.0, 24312.0, 24185.0]","[21701.45, 21691.45, 21670.7]",0,"[25900, 28300, 24800]"
229640,KOSPI,LS에코에너지,"[71.66, 58.06, 55.84]","[11398.8886, 10292.8462, 9149.4472]","[10488.3716, 10449.2666, 10189.3027]","[64920515.0, 65359324.0, 65877598.0]","[65856812.0, 65967584.0, 65942628.0]","[64540224.0, 64364822.0, 64125416.0, 63813406.0]",24255.0,44784725770.0,34753672800.0,0.014328457142857142,57.64,1374.0,2026-05-18,2,2,Utilities,상승(+22.34%) TIGER KRX 기후변화솔루션,"[77915.0, 76780.0, 75250.0]","[57855.0, 57107.0, 56242.0]","[44121.5, 43903.0, 43673.75]",0,"[79200, 81200, 91500]"
030610,KOSPI,교보증권,"[51.49, 46.71, 41.93]","[358.845, 273.4448, 157.9495]","[446.8906, 412.2015, 361.3511]","[9652585.0, 9804219.0, 9979561.0]","[10206550.0, 10256986.0, 10211143.0]","[9753076.0, 9720132.0, 9676344.0, 9619134.0]",14678.0,3394990325.5,1953045920.0,0.001330594031884453,10.27,1254.0,2026-05-18,1,2,Financials,하락(-0.85%) TIGER 200 금융,"[14047.0, 14067.0, 14054.5]","[13137.4, 13134.6, 13097.6]","[10731.35, 10715.25, 10696.7]",0,"[12880, 13450, 13950]"
020560,KOSPI,아시아나항공,"[71.05, 55.76, 55.51]","[11.8037, 31.4624, 45.7083]","[-23.5347, -12.5353, -0.8865]","[-47750.0, 64354.0, 396543.0]","[-1506067.0, -1743799.0, -1987195.0]","[-1796627.0, -1893892.0, -1999778.0, -2125774.0]",15161.0,1842552362.0,825085440.0,0.0005442157113646857,0.0,-1374.0,2026-05-18,2,3,Industrials,하락(-8.37%) KODEX 산업재,"[7128.0, 7121.5, 7109.0]","[7062.6, 7056.6, 7044.6]","[8219.8, 8231.75, 8243.7]",0,"[7360, 7370, 7870]"
032350,KOSPI,롯데관광개발,"[51.09, 49.33, 47.08]","[25.0607, 13.0228, -24.4773]","[199.3867, 162.1139, 124.7957]","[23127960.0, 23931966.0, 24979574.0]","[24870009.0, 25367369.0, 25705490.0]","[25794816.0, 25861860.0, 25845167.0, 25736729.0]",15299.0,13520095323.5,15452995320.0,0.010100657114844107,53.99,356.0,2026-05-18,2,2,Consumer Discretionary,상승(+25.74%) TIGER 200 경기소비재,"[20107.0, 20096.5, 20043.0]","[19234.2, 19235.6, 19224.0]","[19795.3, 19788.15, 19778.65]",0,"[19220, 19570, 19840]"
007310,KOSPI,오뚜기,"[52.06, 48.8, 43.98]","[-3368.5909, -2956.1221, -3117.7934]","[-2615.1426, -2683.3385, -2770.2295]","[-9924.0, -6688.0, 3877.0]","[1982.0, 5415.0, 9028.0]","[15585.0, 18088.0, 20159.0, 21701.0]",14168.0,1965413725.0,1143926000.0,0.000807401185770751,20.47,17271.0,2026-05-18,1,2,Consumer Staples,상승(+2.40%) KODEX 필수소비재,"[361000.0, 361900.0, 362275.0]","[363020.0, 363400.0, 363450.0]","[385367.5, 385617.5, 385857.5]",0,"[353500, 360000, 364000]"
100090,KOSPI,SK오션플랜트,"[39.53, 33.76, 33.17]","[-764.1042, -927.7248, -1059.7042]","[-430.8685, -530.2398, -636.1327]","[71046697.0, 71475915.0, 72302744.0]","[72978703.0, 73517468.0, 74093174.0]","[74671811.0, 75081005.0, 75406043.0, 75634628.0]",11952.0,20355394859.0,8210940340.0,0.00686993000334672,30.61,625.0,2026-05-18,1,2,Energy,상승(+6.22%) KODEX 에너지화학,"[22319.5, 22560.5, 22760.0]","[23240.4, 23197.4, 23116.2]","[21336.4, 21344.75, 21344.7]",0,"[19130, 19310, 20900]"
034230,KOSPI,파라다이스,"[52.04, 45.81, 39.17]","[-208.2449, -212.0694, -282.8485]","[-239.2337, -233.8009, -243.6104]","[33244518.0, 34332559.0, 35054347.0]","[34345188.0, 34507547.0, 34549012.0]","[33754238.0, 33756711.0, 33676313.0, 33559825.0]",13366.0,10698927506.5,15700431630.0,0.011746544688014365,14.06,1026.0,2026-05-18,1,2,Consumer Discretionary,상승(+25.74%) TIGER 200 경기소비재,"[15552.5, 15627.0, 15631.5]","[16094.8, 16148.0, 16163.8]","[18114.3, 18138.75, 18157.45]",0,"[14430, 15310, 15980]"
003240,KOSPI,태광산업,"[38.0, 31.59, 32.14]","[-24387.3687, -32455.2046, -38166.9825]","[-6700.3397, -11851.3127, -17114.4466]","[57896.0, 56257.0, 60450.0]","[59711.0, 61164.0, 62798.0]","[66618.0, 67423.0, 68179.0, 68573.0]",11290.0,2775685800.0,1661946000.0,0.0014720513728963686,13.97,72592.0,2026-05-18,2,1,Materials,상승(+1.52%) KODEX 소재산업,"[1160550.0, 1174400.0, 1187300.0]","[1166160.0, 1169960.0, 1171240.0]","[953400.0, 953575.0, 954295.0]",0,"[1014000, 1011000, 1079000]"
330590,KOSPI,롯데리츠,"[32.7, 35.88, 30.52]","[-188.4706, -185.1667, -195.6247]","[-122.4885, -135.0241, -147.1442]","[14263684.0, 14546189.0, 14194096.0]","[14428934.0, 14555944.0, 14719984.0]","[15850728.0, 15984038.0, 16118394.0, 16251965.0]",11284.0,2303456424.0,1103182025.0,0.0009776515641616449,0.0,0.0,2026-05-18,1,2,Financials,하락(-0.85%) TIGER 200 금융,"[4399.5, 4444.0, 4481.5]","[4578.2, 4591.9, 4596.4]","[4177.02, 4176.62, 4175.25]",0,"[3905, 4095, 4040]"
082640,KOSPI,동양생명,"[41.42, 36.91, 34.29]","[-162.46, -181.3002, -205.9609]","[-84.0467, -103.4974, -123.9901]","[29707585.0, 29931435.0, 30153345.0]","[30258628.0, 30386113.0, 30517679.0]","[32397813.0, 32764080.0, 33137569.0, 33517991.0]",12231.0,5068056002.0,1696783000.0,0.0013872806802387376,9.82,772.0,2026-05-18,1,4,Financials,하락(-0.85%) TIGER 200 금융,"[8251.0, 8303.0, 8351.0]","[8450.2, 8443.6, 8423.0]","[7573.15, 7577.95, 7579.3]",0,"[7580, 7730, 7960]"
181710,KOSPI,NHN,"[45.1, 45.31, 45.74]","[-207.0303, -277.6535, -321.8437]","[338.7231, 215.4478, 107.9895]","[10219477.0, 10112854.0, 9994419.0]","[10064689.0, 10056510.0, 10066245.0]","[10132381.0, 10125992.0, 10129225.0, 10129695.0]",12512.0,3487989542.5,4072998600.0,0.0032552738171355497,40.04,954.0,2026-05-18,0,3,Information Technology,상승(+50.13%) TIGER 200 IT,"[40137.5, 40257.5, 40422.5]","[38942.0, 38883.0, 38785.0]","[32260.0, 32216.25, 32171.0]",0,"[38200, 38100, 38050]"
004000,KOSPI,롯데정밀화학,"[50.39, 43.4, 42.32]","[2073.2576, 1475.968, 943.3227]","[3006.8477, 2700.6718, 2349.202]","[1064134.0, 1145708.0, 1278542.0]","[1367902.0, 1458192.0, 1557284.0]","[1394954.0, 1382144.0, 1362370.0, 1329698.0]",14087.0,8655637575.0,4453940400.0,0.0031617380563640236,13.28,4112.0,2026-05-18,2,2,Materials,상승(+1.52%) KODEX 소재산업,"[60345.0, 60320.0, 60230.0]","[54529.0, 54329.0, 54064.0]","[47848.0, 47791.5, 47730.5]",0,"[54600, 55200, 58700]"
077970,KOSPI,STX엔진,"[47.85, 44.96, 43.18]","[3468.1734, 2660.8986, 1902.3683]","[5124.6884, 4631.9304, 4086.018]","[61544403.0, 61973131.0, 62659074.0]","[63185304.0, 63513616.0, 63875488.0]","[62435588.0, 61846346.0, 61242744.0, 60592822.0]",17926.0,64826638172.5,19142705200.0,0.010678737699430995,24.14,1850.0,2026-05-18,0,3,Industrials,하락(-8.37%) KODEX 산업재,"[53542.5, 53002.5, 52410.0]","[41577.0, 41280.0, 40885.0]","[36835.5, 36716.0, 36587.0]",0,"[44650, 45850, 47750]"
000210,KOSPI,DL,"[48.37, 43.62, 40.38]","[786.2898, 312.2828, -262.0791]","[1975.6805, 1643.0009, 1261.9849]","[1928127.0, 2028110.0, 2121895.0]","[1920660.0, 1915435.0, 1916836.0]","[1793498.0, 1764004.0, 1735784.0, 1709711.0]",12029.0,10956577615.0,5739024200.0,0.004770990273505695,0.0,-3887.0,2026-05-18,2,1,Materials,상승(+1.52%) KODEX 소재산업,"[65585.0, 65890.0, 66095.0]","[60353.0, 60051.0, 59656.0]","[45494.0, 45464.0, 45427.5]",0,"[57400, 59900, 63200]"
003090,KOSPI,대웅,"[41.65, 38.16, 33.61]","[-515.2332, -546.3972, -624.4157]","[-407.4727, -435.2576, -473.0892]","[9877456.0, 9945172.0, 10020087.0]","[9931412.0, 9938399.0, 9944380.0]","[10030587.0, 10047390.0, 10056490.0, 10056876.0]",11832.0,1504076097.5,1378020600.0,0.0011646556795131846,6.76,3011.0,2026-05-18,1,2,Health Care,하락(-10.05%) TIGER 헬스케어,"[22287.5, 22460.0, 22575.0]","[22967.0, 23023.0, 23042.0]","[23281.0, 23305.5, 23330.75]",0,"[20350, 21100, 21600]"
051915,KOSPI,LG화학우,"[55.17, 45.3, 44.98]","[5715.7815, 4348.9554, 3196.6107]","[7106.5192, 6555.0065, 5883.3273]","[-910294.0, -866394.0, -817102.0]","[-792844.0, -757385.0, -735091.0]","[-733614.0, -728594.0, -726886.0, -728992.0]",13417.0,9519346915.0,7660550000.0,0.005709584855034658,0.0,-23242.0,2026-05-18,2,1,Materials,상승(+1.52%) KODEX 소재산업,"[185655.0, 185470.0, 185240.0]","[168230.0, 167936.0, 167404.0]","[165953.5, 165829.0, 165659.5]",0,"[174500, 174900, 185800]"
300720,KOSPI,한일시멘트,"[50.04, 43.37, 40.32]","[-129.7285, -153.027, -192.6708]","[-37.5717, -60.6628, -87.0644]","[5103303.0, 5223389.0, 5356775.0]","[5358997.0, 5419322.0, 5478481.0]","[5526848.0, 5556906.0, 5566390.0, 5535652.0]",11789.0,2134086443.5,1924978580.0,0.001632859937229621,15.11,1061.0,2026-05-18,1,3,Industrials,하락(-8.37%) KODEX 산업재,"[16861.5, 16932.5, 16987.0]","[16793.8, 16802.4, 16796.0]","[18096.1, 18109.5, 18122.5]",0,"[16030, 16320, 16870]"
185750,KOSPI,종근당,"[41.46, 37.68, 34.5]","[-1876.8012, -1926.4105, -2062.9829]","[-1302.0255, -1426.9025, -1554.1186]","[1041796.0, 1065674.0, 1100191.0]","[1084461.0, 1098964.0, 1107607.0]","[1141574.0, 1152241.0, 1160264.0, 1164957.0]",11001.0,2408394480.0,1903076600.0,0.0017299123716025815,14.19,5615.0,2026-05-18,2,2,Health Care,하락(-10.05%) TIGER 헬스케어,"[85035.0, 85575.0, 86010.0]","[86720.0, 86826.0, 86832.0]","[85149.5, 85178.0, 85208.5]",0,"[79700, 81200, 82800]"
415640,KOSPI,KB발해인프라,"[47.08, 47.08, 42.07]","[-3.0074, -6.3207, -16.0241]","[2.7532, 0.9384, -2.4541]","[12952320.0, 13110164.0, 13110164.0]","[13107968.0, 13127299.0, 13143364.0]","[13179193.0, 13206267.0, 13225450.0, 13252291.0]",12034.0,1396701505.5,1550028080.0,0.0012880406182482966,0.0,0.0,2026-05-18,1,4,Financials,하락(-0.85%) TIGER 200 금융,"[9951.0, 9956.5, 9957.5]","[9956.6, 9960.6, 9957.6]","[9577.2, 9569.65, 9560.85]",0,"[9820, 9910, 9910]"
